chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","88.3065682800352","78.63205230412372","100",,"Males","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","89.88245503180188","79.95799277239541","100",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.78151","3.47777","4.15964",,"Male+Female","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.63501","3.34988","4.0118",,"Male+Female","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.5018","3.22109","3.88094",,"Male+Female","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.38526","3.09952","3.77165",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.2803","2.98546","3.66589",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.18958","2.90106","3.5784",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.09839","2.80411","3.49867",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","3.00112","2.70665","3.41028",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","2.90838","2.61896","3.31165",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","2.82154","2.53776","3.21494",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","1268362",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","1268362"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","1.8",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","1.8"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","561594",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","561594"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","2.1",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","2.1"
"HIV tests conducted and positivity, by sex","Den Age-All","1996138",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1996138"
"HIV tests conducted and positivity, by sex","Per Age-All","1.8",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.8"
"HIV tests conducted and positivity at community level","Den Community-Community Mobile","26901",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","26901"
"HIV tests conducted and positivity at community level","Per Community-Community Mobile","7",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","7"
"HIV tests conducted and positivity at community level","Den Community-Community Vct","75902",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","75902"
"HIV tests conducted and positivity at community level","Per Community-Community Vct","4.3",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","4.3"
"HIV tests conducted and positivity at community level","Den Community-Community Other","10764",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","10764"
"HIV tests conducted and positivity at community level","Per Community-Community Other","11",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","11"
"HIV tests conducted and positivity at community level","Den Community-Community All","113567",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","113567"
"HIV tests conducted and positivity at community level","Per Community-Community All","5.6",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","5.6"
"HIV tests conducted and positivity at facility level","PITC - Number of tests - Facility","105691",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Positivity - Facility PITC Testing","2.7258706985458",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","669233",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","669233"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.7",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.7"
"HIV tests conducted and positivity at facility level","VCT - Number of tests - Facility","65642",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
