chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","74.35773151102183","64.36894302396975","91.21835759199098",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","35.22755266167141","30.449112178607834","42.27886264018437",,"Males","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","37.514408007189274","32.212200456268214","45.11952333425286",,"Males","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","40.11315251646409","34.44736198663638","48.36841472785256",,"Males","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","42.88226192395866","36.78436946473704","52.03401765859101",,"Males","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","44.96294483254407","38.434820399881815","54.33519581658453",,"Males","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","47.64659118019334","40.714934490227904","57.592254324531346",,"Males","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","51.060963347825044","43.539583954974944","61.953161485544854",,"Males","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","54.80321689153418","46.677554733820855","67.18892405090196",,"Males","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","58.32951095445015","49.66907009028574","72.0550188475634",,"Males","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","63.51061441070813","54.246225888942114","78.668719507728",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by age","aware","24.8750065584217","24.3062187795123","25.4447440137923",,"both","15-24","2015","Shiny90",
"PLHIV who know status - by age","aware","26.880718612189096","26.3048933926686","27.4819745710153",,"both","15-24","2016","Shiny90",
"PLHIV who know status - by age","aware","29.336414873342797","28.7288439085306","29.9537109306912",,"both","15-24","2017","Shiny90",
"PLHIV who know status - by age","aware","31.9714096579808","31.2973226494144","32.5967829833035",,"both","15-24","2018","Shiny90",
"PLHIV who know status - by age","aware","33.675124715058004","33.071281989596","34.2582385029175",,"both","15-24","2019","Shiny90",
"PLHIV who know status - by age","aware","36.5405558710045","35.9590193518887","37.1056973174694",,"both","15-24","2020","Shiny90",
"PLHIV who know status - by age","aware","40.269794481977","39.619093857376","40.9159229734673",,"both","15-24","2021","Shiny90",
"PLHIV who know status - by age","aware","44.050711562968395","43.350395015598195","44.7130365865313",,"both","15-24","2022","Shiny90",
"PLHIV who know status - by age","aware","48.4557767619266","48.022781176141","48.9007310061456",,"both","15-24","2023","Shiny90",
"PLHIV who know status - by age","aware","54.1184139539228","53.85638831109279","54.5010682117908",,"both","15-24","2024","Shiny90",
"PLHIV who know status - by age","aware","39.5164003244442","38.659636525312","40.3460623907662",,"both","25-34","2015","Shiny90",
"PLHIV who know status - by age","aware","41.952468313473105","41.1585902680688","42.8437429229533",,"both","25-34","2016","Shiny90",
"PLHIV who know status - by age","aware","44.6891970068063","43.8994501804564","45.5451208827914",,"both","25-34","2017","Shiny90",
"PLHIV who know status - by age","aware","47.5572968164151","46.792554388714","48.3564296294066",,"both","25-34","2018","Shiny90",
"PLHIV who know status - by age","aware","49.620530090078404","48.874023623343696","50.392788898546",,"both","25-34","2019","Shiny90",
"PLHIV who know status - by age","aware","52.26941708433021","51.5339176150874","53.02605708742129",,"both","25-34","2020","Shiny90",
"PLHIV who know status - by age","aware","55.747243261466295","54.939879661123705","56.588976439015006",,"both","25-34","2021","Shiny90",
"PLHIV who know status - by age","aware","59.3238066610159","58.484913138699405","60.199855999472994",,"both","25-34","2022","Shiny90",
"PLHIV who know status - by age","aware","62.3940484424202","61.578439063727394","63.218789119975106",,"both","25-34","2023","Shiny90",
