chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","83.98216954366687","77.1424275380309","93.56318824462709",,"Males","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","86.85706958616241","79.98590013605633","97.32223845279093",,"Males","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","88.82426639746694","81.60744923331788","100",,"Males","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","90.08205044257933","82.88239922597586","100",,"Males","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","90.64053968731265","83.47237356351377","100",,"Males","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","91.46949438525277","84.33711747941689","100",,"Males","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","92.24851966152764","84.95937489115218","100",,"Males","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.2528585729931","85.81007311464111","100",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by age","aware","63.304285113750105","61.267367101417804","64.9872808032204",,"both","15-24","2015","Shiny90",
"PLHIV who know status - by age","aware","65.045310369546","63.0581872670936","66.65043084390389",,"both","15-24","2016","Shiny90",
"PLHIV who know status - by age","aware","70.0800098329773","68.0075287296685","71.744646157153",,"both","15-24","2017","Shiny90",
"PLHIV who know status - by age","aware","75.0720449878349","73.02185366099229","76.67465675597211",,"both","15-24","2018","Shiny90",
"PLHIV who know status - by age","aware","77.7930262203442","75.96085817888401","79.4008065936894",,"both","15-24","2019","Shiny90",
"PLHIV who know status - by age","aware","78.9988791693375","77.3062103565842","80.3841789504075",,"both","15-24","2020","Shiny90",
"PLHIV who know status - by age","aware","80.0219292655995","78.9453412187779","80.98628728396851",,"both","15-24","2021","Shiny90",
"PLHIV who know status - by age","aware","82.1495117844293","81.6615059608483","82.63549370805",,"both","15-24","2022","Shiny90",
"PLHIV who know status - by age","aware","87.7732616240673","87.7732616240673","87.96432274709221",,"both","15-24","2023","Shiny90",
"PLHIV who know status - by age","aware","92.4409927619468","92.4409927619468","92.4409927619468",,"both","15-24","2024","Shiny90",
"PLHIV who know status - by age","aware","83.82566488435191","82.3009434788667","84.98530297060731",,"both","25-34","2015","Shiny90",
"PLHIV who know status - by age","aware","84.5267804082891","83.0542707796275","85.5635626121842",,"both","25-34","2016","Shiny90",
"PLHIV who know status - by age","aware","87.0111030333843","85.6670198311081","88.0069759467063",,"both","25-34","2017","Shiny90",
"PLHIV who know status - by age","aware","89.5126192137169","88.2227030362672","90.5270270047151",,"both","25-34","2018","Shiny90",
"PLHIV who know status - by age","aware","90.8208200450324","89.7739227001511","91.6822950469511",,"both","25-34","2019","Shiny90",
"PLHIV who know status - by age","aware","91.348529036354","90.34899488076789","92.0957175037147",,"both","25-34","2020","Shiny90",
"PLHIV who know status - by age","aware","91.374873169841","90.51090104834701","92.06763185232491",,"both","25-34","2021","Shiny90",
"PLHIV who know status - by age","aware","91.6180814153865","90.7688932137754","92.2716063690218",,"both","25-34","2022","Shiny90",
"PLHIV who know status - by age","aware","92.83925624093911","92.40013508967631","93.1611726763493",,"both","25-34","2023","Shiny90",
"PLHIV who know status - by age","aware","95","94.83954079108081","95.4938892912392",,"both","25-34","2024","Shiny90",
"PLHIV who know status - by age","aware","90.3238733137158","89.3126362885381","91.1226975879203",,"both","35-49","2015","Shiny90",
"PLHIV who know status - by age","aware","91.07586230159211","90.1169146780545","91.7471636837452",,"both","35-49","2016","Shiny90",
"PLHIV who know status - by age","aware","92.5384440932232","91.74587535618089","93.1400844877844",,"both","35-49","2017","Shiny90",
"PLHIV who know status - by age","aware","94.06977578398849","93.3735611363947","94.5997116156712",,"both","35-49","2018","Shiny90",
"PLHIV who know status - by age","aware","95","94.46814759555299","95.5260631814677",,"both","35-49","2019","Shiny90",
"PLHIV who know status - by age","aware","95","95.1556879968392","96.0597180190453",,"both","35-49","2020","Shiny90",
"PLHIV who know status - by age","aware","95","95.5576492919337","96.3421786701456",,"both","35-49","2021","Shiny90",
"PLHIV who know status - by age","aware","95","95.90273290102171","96.61793196573079",,"both","35-49","2022","Shiny90",
"PLHIV who know status - by age","aware","95","96.2568679852969","96.8590078819368",,"both","35-49","2023","Shiny90",
"PLHIV who know status - by age","aware","95","97.4405058720249","97.8436462709774",,"both","35-49","2024","Shiny90",
"PLHIV who know status - by age","aware","89.70068622028961","88.5521026870912","90.6423014606094",,"both","50-99","2015","Shiny90",
"PLHIV who know status - by age","aware","90.87172737921509","89.8848250472206","91.6451013824548",,"both","50-99","2016","Shiny90",
"PLHIV who know status - by age","aware","92.6313300956233","91.815211522352","93.2556142164436",,"both","50-99","2017","Shiny90",
"PLHIV who know status - by age","aware","94.3498206013952","93.7082901255865","94.8732074061147",,"both","50-99","2018","Shiny90",
"PLHIV who know status - by age","aware","95","94.9783384420692","95.9674699819552",,"both","50-99","2019","Shiny90",
