chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity at community level","Den Community-Community Vct","28410",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","28410"
"HIV tests conducted and positivity at community level","Per Community-Community Vct","1.5",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","1.5"
"HIV tests conducted and positivity at community level","Den Community-Community All","64021",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","64021"
"HIV tests conducted and positivity at community level","Per Community-Community All","1.4",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","1.4"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","138944",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","138944"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","210595",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","210595"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","0.2",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","0.2"
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","553782.56966145",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","557184.5157270122",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","560754.2697365918",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","564089.03076045",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","567809.844888596",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","571030.1476056849",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","574427.7440088957",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","2.3",,,,,,"2022","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2022"
