chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","496595.27023599995",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","507695.0043169992",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","519556.40396697755",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","3.4",,,,,,"2017","UNAIDS KP-Atlas 2025","Source: IBBS 2017"
"Key Populations","HIV prevalence among prisoners","0.4",,,,,,"2019","UNAIDS KP-Atlas 2025","Source: HIV tests conducted by jails, prisons and other closed settings, 2019"
"Population Groups","HIV population (15+) Female","4012.58902","3563.14285","4504.21164",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","0.07705","0.06838","0.0864",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","110.21513","61.39737","172.19288",,"Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","HIV population (15+) Male","3253.01954","2879.14856","3708.91125",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","0.0636","0.05622","0.07251",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","115.5414","65.64026","176.98447",,"Male","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
