chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","2.8",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2.8"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","46156",,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","8.7",,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","105124",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","105124"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","8.4",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","8.4"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","168",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","22.0238095238095",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","11887",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","35.2149406915117",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","12055",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","35.031107424305304",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIVSTs distributed","58917",,,,,,"2018","Global AIDS Monitoring 2019",
"HIV self-tests","Self Test Distributed-Data Value","42650",,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020",
"HIV self-tests","HIV self-tests distributed","288905",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2020","PEPFAR",
"HIV self-tests","HIV self-tests distributed","370136",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","301762",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","301762"
"HIV self-tests","Self Test Distributed-Data Value","262915",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","262915"
"HIV self-tests","Self Test Distributed-Data Value","303760",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","303760"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1234388.2377204164",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1466810.708993133",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","1757853.3455627193",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","2050571.9711150378",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","2343350.0009701787",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","2636162.7700030436",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","2928912.6955320165",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","71.9",,,,,,"2014","UNAIDS KP-Atlas 2025","Source: IBBS"
