chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.64323","4.36102","5.10736",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.63129","4.35837","5.10264",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.5803","4.32264","5.06394",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.51642","4.25192","5.00737",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.43195","4.16046","4.93597",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.33389","4.05579","4.85129",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","4.21274","3.93839","4.7423",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Treatment adjusted Prevalence","2.624190936859482",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.5676707901145472",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.2421898254858634",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.1488725708664025",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.828017317868133",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.5297849240345107",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.3847858844620782",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.1588350574988262",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.9084656993957289",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.543407933795887",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","9087605",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","9087605"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","1.2",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","1.2"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","3870794",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","3870794"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","1.4",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","1.4"
"HIV tests conducted and positivity, by sex","Den Age-All","14422985",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","14422985"
"HIV tests conducted and positivity, by sex","Per Age-All","1.2",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.2"
"HIV tests conducted and positivity at community level","Den Community-Community Mobile","2617521",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2617521"
"HIV tests conducted and positivity at community level","Per Community-Community Mobile","0.7",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.7"
"HIV tests conducted and positivity at community level","VCT - Number of tests - Community",,,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
