chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","25.633156277604602","21.691702346996177","30.953284780766037",,"Males","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","31.686156586694906","26.741381953653157","38.17601402461771",,"Males","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","36.220762810623995","30.576991039973855","43.83932839809507",,"Males","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","40.55074163422281","34.009371237377884","49.027366234684905",,"Males","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","52.01008062311414","43.55299863485336","62.601277765867685",,"Males","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","63.49705830213309","52.85839004151331","76.67544134030847",,"Males","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","71.08412385090686","58.66821889695464","86.68515968074927",,"Males","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","78.79086697678608","64.35252107814836","96.73537051560575",,"Males","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","78.31860591064199","63.50680900793485","97.00541245163096",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by age","aware","16.3809390182882","15.504917312142899","17.3751568790376",,"both","15-24","2015","Shiny90",
"PLHIV who know status - by age","aware","21.2790557667515","20.2619177573328","22.4376872776676",,"both","15-24","2016","Shiny90",
"PLHIV who know status - by age","aware","28.727368165411697","28.727368165411697","29.329672265151103",,"both","15-24","2017","Shiny90",
"PLHIV who know status - by age","aware","31.4918753020709","30.856378627964197","32.487241402879505",,"both","15-24","2018","Shiny90",
"PLHIV who know status - by age","aware","33.660222698969","32.7171489188603","34.9004368274174",,"both","15-24","2019","Shiny90",
"PLHIV who know status - by age","aware","41.9979955083154","41.9979955083154","41.9979955083154",,"both","15-24","2020","Shiny90",
"PLHIV who know status - by age","aware","51.86509129128451","51.86509129128451","51.86509129128451",,"both","15-24","2021","Shiny90",
"PLHIV who know status - by age","aware","57.647714343718505","57.647714343718505","57.647714343718505",,"both","15-24","2022","Shiny90",
"PLHIV who know status - by age","aware","66.5363057288059","66.5363057288059","66.5363057288059",,"both","15-24","2023","Shiny90",
"PLHIV who know status - by age","aware","62.52031461716","62.3197333918621","62.867947189720496",,"both","15-24","2024","Shiny90",
"PLHIV who know status - by age","aware","34.7643440936412","32.0008221573721","37.3158336383879",,"both","25-34","2015","Shiny90",
"PLHIV who know status - by age","aware","41.1531347961852","38.434771196162096","43.650636949702296",,"both","25-34","2016","Shiny90",
"PLHIV who know status - by age","aware","49.9460763954035","47.2102349217873","52.25780721994669",,"both","25-34","2017","Shiny90",
"PLHIV who know status - by age","aware","54.14682780479399","51.5569026880863","56.319844288715906",,"both","25-34","2018","Shiny90",
"PLHIV who know status - by age","aware","57.22929816499121","54.6627377094643","59.2717252593053",,"both","25-34","2019","Shiny90",
"PLHIV who know status - by age","aware","63.3366693643391","61.042556607417595","65.16880049991029",,"both","25-34","2020","Shiny90",
"PLHIV who know status - by age","aware","68.49994171601071","66.4720008373467","70.11373792551781",,"both","25-34","2021","Shiny90",
"PLHIV who know status - by age","aware","71.8676426751511","69.9116506251338","73.4230517033287",,"both","25-34","2022","Shiny90",
"PLHIV who know status - by age","aware","75.8509313012861","74.8599024410672","77.17521124506959",,"both","25-34","2023","Shiny90",
"PLHIV who know status - by age","aware","76.6055194687263","75.54619555398389","77.90037873856001",,"both","25-34","2024","Shiny90",
"PLHIV who know status - by age","aware","45.3842354561612","43.8836103780867","46.895813059770205",,"both","35-49","2015","Shiny90",
"PLHIV who know status - by age","aware","51.6267199865446","50.044982110573","53.298814944030106",,"both","35-49","2016","Shiny90",
