chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity, by sex","Per Age-All","1",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1"
"HIV tests conducted and positivity at community level","Den Community-Community Mobile","1771284",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1771284"
"HIV tests conducted and positivity at community level","Per Community-Community Mobile","1.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.6"
"HIV tests conducted and positivity at community level","VCT - Number of tests - Community","64071",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Positivity - Community VCT Testing","1.481169327777",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity at community level","Den Community-Community Other","339767",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","339767"
"HIV tests conducted and positivity at community level","Per Community-Community Other","2.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2.6"
"HIV tests conducted and positivity at community level","Den Community-Community All","2111051",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","2111051"
"HIV tests conducted and positivity at community level","Per Community-Community All","1.7",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.7"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","9036268",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","9036268"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","2.6",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","2.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","5189573",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","5189573"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.1",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.1"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","3154894",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3154894"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","1.6",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.6"
